MISC_Pos_Trq_Limit_RR,wheel_speed_RR
3.865,2.9691784892425543
3.865,2.988438025388992
3.865,3.010907484226504
3.865,3.007697561535431
3.865,3.0221422136452594
3.865,3.04942655651938
3.865,3.046216633828307
3.865,3.039796788446161
3.865,3.0574513632470626
3.865,3.08152578343011
3.865,3.0654761699747453
3.865,3.0751059380479644
3.865,3.108810126304231
3.865,3.1104150876497676
3.865,3.108810126304231
3.865,3.129674623796206
3.865,3.139304391869425
3.865,3.121649817068523
3.865,3.1441192759060343
3.865,3.164983773398009
3.865,3.148934159942644
3.865,3.1714036187801553
3.865,3.2035028456908856
3.865,3.190663154926593
3.865,3.1986879616542763
3.865,3.2275772658739337
3.865,3.209922691073032
3.865,3.217947497800714
3.865,3.230787188565006
3.865,3.238811995292689
3.865,3.2243673431828603
3.865,3.238811995292689
3.865,3.2612814541302
3.865,3.2323921499105426
3.865,3.242021917983762
3.865,3.25646657009359
3.865,3.242021917983762
3.865,3.2452318406748346
3.865,3.2709112222034196
3.865,3.2709112222034196
3.865,3.2628864154757364
3.865,3.296590603732003
3.865,3.290170758349857
3.865,3.275726106240029
3.865,3.3062203718052228
3.865,3.3062203718052228
3.865,3.3014054877686125
3.865,3.3222699852605877
3.865,3.354369212171318
3.865,3.3399245600614895
3.865,3.352764250825782
3.865,3.375233709663293
3.865,3.3479493667891718
3.865,3.351159289480245
3.865,3.3784436323543656
3.865,3.36720890293561
3.865,3.375233709663293
3.865,3.4185676659927786
3.865,3.399308129846341
3.865,3.407332936574023
3.865,3.439432163484754
3.865,3.3960982071552674
3.865,3.4185676659927786
3.865,3.4426420861758262
3.865,3.4265924727204613
3.865,3.44103712483029
3.865,3.476346274432093
3.865,3.4506668929035094
3.865,3.4490619315579725
3.865,3.4699264290499467
3.865,3.4362222407936804
3.865,3.445852008866899
3.865,3.4651115450133374
3.865,3.461901622322265
3.865,3.4651115450133374
3.865,3.498815733269604
3.865,3.484371081159776
3.865,3.4731363517410205
3.865,3.500420694615141
3.865,3.476346274432093
3.865,3.476346274432093
3.865,3.516470308070506
3.865,3.5100504626883597
3.865,3.5196802307615793
3.865,3.556594341708919
3.865,3.5437546509446274
3.865,3.532519921525871
3.865,3.553384419017846
3.865,3.5421496895990905
3.865,3.537334805562481
3.865,3.5726439551642843
3.865,3.5630141870910648
3.865,3.5758538778553572
3.865,3.593508452656259
3.865,3.5646191484366017
3.865,3.569434032473211
3.865,3.6015332593839418
3.865,3.5581993030544554
3.865,3.5999282980384053
3.865,3.6288176022580623
3.865,3.5999282980384053
3.865,3.6352374476402085
3.865,3.630422563603599
3.865,3.5999282980384053
3.865,3.627212640912526
3.865,3.609558066111624
3.865,3.6047431820750147
3.865,3.6336324862946716
3.865,3.6432622543678908
3.865,3.6143729501482333
3.865,3.646472177058964
3.865,3.6191878341848427
3.865,3.607953104766087
3.865,3.6432622543678908
3.865,3.630422563603599
3.865,3.622397756875916
3.865,3.678571403969694
3.865,3.6512870610955734
3.865,3.646472177058964
3.865,3.6882011720429135
3.865,3.649682099750037
3.865,3.670546597242012
3.865,3.6914110947339864
3.865,3.680176365315231
3.865,3.6978309401161327
3.865,3.7058557468438145
3.865,3.678571403969694
3.865,3.7042507854982785
3.865,3.6914110947339864
3.865,3.6817813266607677
3.865,3.7219053602991803
3.865,3.7042507854982785
3.865,3.7122755922259607
3.865,3.765239316628666
3.865,3.6930160560795233
3.865,3.7315351283723994
3.865,3.7604244325920564
3.865,3.699435901461669
3.865,3.741164896445618
3.865,3.7604244325920564
3.865,3.7122755922259607
3.865,3.755609548555447
3.865,3.7235103216447163
3.865,3.7138805535714976
3.865,3.749189703173301
3.865,3.7267202443357896
3.865,3.7283252056813265
3.865,3.7764740460474213
3.865,3.737954973754545
3.865,3.7459797804822283
3.865,3.7925236595027867
3.865,3.7235103216447163
3.865,3.7684492393197395
3.865,3.7973385435393965
3.865,3.7620293939375933
3.865,3.8021534275760063
3.865,3.810178234303688
3.865,3.771659162010812
3.865,3.7989435048849325
3.865,3.773264123356349
3.865,3.7844988527751044
3.865,3.811783195649225
3.865,3.7844988527751044
3.865,3.8165980796858343
3.865,3.8246228864135174
3.865,3.771659162010812
3.865,3.82783280910459
3.865,3.794128620848323
3.865,3.7909186981572507
3.865,3.8535121906331744
3.865,3.8246228864135174
3.865,3.810178234303688
3.865,3.866351881397467
3.865,3.7748690847018853
3.865,3.8069683116126156
3.865,3.847092345251028
3.865,3.771659162010812
3.865,3.8214129637224437
3.865,3.874376688125149
3.865,3.7989435048849325
3.865,3.8406724998688824
3.865,3.8246228864135174
3.865,3.79573358219386
3.865,3.8583270746697838
3.865,3.8214129637224437
3.865,3.8390675385233455
3.865,3.8904263015805145
3.865,3.835857615832273
3.865,3.867956842743003
3.865,3.8390675385233455
3.865,3.842277461214419
3.865,3.874376688125149
3.865,3.8390675385233455
3.865,3.874376688125149
3.865,3.8952411856171243
3.865,3.8454873839054917
3.865,3.888821340234978
3.865,3.8406724998688824
3.865,3.8583270746697838
3.865,3.911290799072489
3.865,3.8567221133242473
3.865,3.9096858377269523
3.865,3.9498098713653653
3.865,3.8567221133242473
3.865,3.90647591503588
3.865,3.9096858377269523
3.865,3.8454873839054917
3.865,3.9000560696537336
3.865,3.927340412527854
3.865,3.874376688125149
3.865,3.9177106444546355
3.865,3.8631419587063935
3.865,3.8791915721617585
3.865,3.9128957604180257
3.865,3.851907229287638
3.865,3.904870953690343
3.865,3.9385751419466097
3.865,3.882401494852832
3.865,3.9321552965644635
3.865,3.8759816494706856
3.865,3.908080876381416
3.865,3.935365219255537
3.865,3.9000560696537336
3.865,3.944994987328756
3.865,3.920920567145708
3.865,3.9241304898367813
3.865,3.9257354511823173
3.865,3.8968461469626603
3.865,3.943390025983219
3.865,3.904870953690343
3.865,3.9161056831090986
3.865,3.9706743688573405
3.865,3.908080876381416
3.865,3.922525528491245
3.865,3.980304136930559
3.865,3.8904263015805145
3.865,3.9305503352189275
3.865,3.980304136930559
3.865,3.9161056831090986
3.865,3.944994987328756
3.865,3.943390025983219
3.865,3.903265992344806
3.865,3.9498098713653653
3.865,3.9000560696537336
3.865,3.927340412527854
3.865,3.9706743688573405
3.865,3.9128957604180257
3.865,3.9562297167475116
3.865,3.9177106444546355
3.865,3.922525528491245
3.865,3.9786991755850227
3.865,3.911290799072489
3.865,3.959439639438585
3.865,3.997958711731461
3.865,3.9514148327109018
3.865,3.9690694075118036
3.865,3.9257354511823173
3.865,3.9626495621296574
3.865,3.9562297167475116
3.865,3.944994987328756
3.865,3.9947487890403877
3.865,3.9530197940564387
3.865,3.9482049100198293
3.865,3.997958711731461
3.865,3.908080876381416
3.865,3.9642545234751942
3.865,4.015613286532362
3.865,3.9385751419466097
3.865,3.9786991755850227
3.865,4.023638093260045
3.865,3.936970180601073
3.865,3.961044600784121
3.865,3.9482049100198293
3.865,3.9465999486742924
3.865,3.980304136930559
3.865,3.959439639438585
3.865,3.9915388663493148
3.865,3.9385751419466097
3.865,3.9546247554019747
3.865,3.981909098276096
3.865,3.920920567145708
3.865,3.9786991755850227
3.865,4.009193441150217
3.865,3.9690694075118036
3.865,4.00758847980468
3.865,3.9482049100198293
3.865,3.983514059621632
3.865,3.9883289436582423
3.865,3.9562297167475116
3.865,4.009193441150217
3.865,3.9947487890403877
3.865,3.9915388663493148
3.865,4.001168634422534
3.865,3.9530197940564387
3.865,4.009193441150217
3.865,3.957834678093048
3.865,3.9706743688573405
3.865,4.028452977296655
3.865,4.031662899987728
3.865,3.980304136930559
3.865,4.026848015951118
3.865,3.961044600784121
3.865,3.9915388663493148
3.865,4.001168634422534
3.865,3.9770942142394867
3.865,4.022033131914509
3.865,3.9706743688573405
3.865,3.981909098276096
3.865,3.996353750385924
3.865,3.9482049100198293
3.865,3.9947487890403877
3.865,3.9947487890403877
3.865,3.9851190209671685
3.865,4.0380827453698735
3.865,3.9546247554019747
3.865,4.002773595768071
3.865,4.023638093260045
3.865,3.9899339050037783
3.865,4.0348728226788015
3.865,4.004378557113607
3.865,4.036477784024337
3.865,3.9931438276948517
3.865,3.9947487890403877
3.865,4.0412926680609464
3.865,3.9770942142394867
3.865,4.015613286532362
3.865,4.057342281516312
3.865,3.981909098276096
3.865,4.025243054605582
3.865,4.03968770671541
3.865,3.9867239823127054
3.865,4.0412926680609464
3.865,4.009193441150217
3.865,4.0124033638412895
3.865,4.052527397479702
3.865,3.9883289436582423
3.865,4.020428170568972
3.865,3.981909098276096
3.865,3.9867239823127054
3.865,4.028452977296655
3.865,3.9947487890403877
3.865,4.017218247877899
3.865,4.017218247877899
3.865,3.9770942142394867
3.865,4.018823209223435
3.865,3.97548925289395
3.865,3.997958711731461
3.865,4.0380827453698735
3.865,4.0124033638412895
3.865,4.046107552097556
3.865,3.9883289436582423
3.865,4.020428170568972
3.865,4.015613286532362
3.865,3.9899339050037783
3.865,4.046107552097556
3.865,4.022033131914509
3.865,4.030057938642191
3.865,4.057342281516312
3.865,3.9770942142394867
3.865,4.0380827453698735
3.865,4.042897629406483
3.865,3.996353750385924
3.865,4.052527397479702
3.865,4.099071276500261
3.865,4.026848015951118
3.865,4.033267861333265
3.865,4.014008325186826
3.865,4.022033131914509
3.865,4.017218247877899
3.865,4.025243054605582
3.865,4.057342281516312
3.865,4.005983518459144
3.865,4.033267861333265
3.865,4.00758847980468
3.865,3.9883289436582423
3.865,4.036477784024337
3.865,4.015613286532362
3.865,4.0348728226788015
3.865,4.049317474788629
3.865,4.0124033638412895
3.865,4.049317474788629
3.865,3.999563673076998
3.865,4.031662899987728
3.865,4.047712513443092
3.865,4.023638093260045
3.865,4.0653670882439945
3.865,4.022033131914509
3.865,4.025243054605582
3.865,4.057342281516312
3.865,3.983514059621632
3.865,4.03968770671541
3.865,4.08623158573597
3.865,4.022033131914509
3.865,4.0637621268984585
3.865,4.03968770671541
3.865,4.028452977296655
3.865,4.058947242861848
3.865,4.001168634422534
3.865,4.047712513443092
3.865,4.060552204207385
3.865,4.022033131914509
3.865,4.050922436134166
3.865,3.996353750385924
3.865,4.031662899987728
3.865,4.0380827453698735
3.865,4.00758847980468
3.865,4.0637621268984585
3.865,4.0348728226788015
3.865,4.033267861333265
3.865,4.050922436134166
3.865,4.0124033638412895
3.865,4.060552204207385
3.865,4.03968770671541
3.865,4.055737320170776
3.865,4.068577010935067
3.865,4.026848015951118
3.865,4.0653670882439945
3.865,4.014008325186826
3.865,4.04450259075202
3.865,4.073391894971677
3.865,4.017218247877899
3.865,4.062157165552922
3.865,4.091046469772579
3.865,4.00758847980468
3.865,4.066972049589531
3.865,4.047712513443092
3.865,4.0380827453698735
3.865,4.08623158573597
3.865,4.052527397479702
3.865,4.052527397479702
3.865,4.025243054605582
3.865,4.026848015951118
3.865,4.0412926680609464
3.865,4.014008325186826
3.865,4.052527397479702
3.865,4.062157165552922
3.865,4.023638093260045
3.865,4.057342281516312
3.865,3.9931438276948517
3.865,4.033267861333265
3.865,4.0653670882439945
3.865,4.023638093260045
3.865,4.07660181766275
3.865,4.052527397479702
3.865,4.060552204207385
3.865,4.0380827453698735
3.865,4.031662899987728
3.865,4.078206779008287
3.865,4.036477784024337
3.865,4.070181972280603
3.865,4.097466315154725
3.865,4.025243054605582
3.865,4.078206779008287
3.865,4.031662899987728
3.865,4.030057938642191
3.865,4.091046469772579
3.865,4.102281199191334
3.865,4.078206779008287
3.865,4.079811740353823
3.865,4.049317474788629
3.865,4.074996856317214
3.865,4.020428170568972
3.865,4.054132358825239
3.865,4.087836547081506
3.865,4.04450259075202
3.865,4.081416701699359
3.865,4.028452977296655
3.865,4.033267861333265
3.865,4.068577010935067
3.865,4.0124033638412895
3.865,4.049317474788629
3.865,4.0942563924636515
3.865,4.046107552097556
3.865,4.0653670882439945
3.865,4.018823209223435
3.865,4.060552204207385
3.865,4.0637621268984585
3.865,4.0412926680609464
3.865,4.091046469772579
3.865,4.054132358825239
3.865,4.079811740353823
3.865,4.036477784024337
3.865,4.052527397479702
3.865,4.091046469772579
3.865,4.022033131914509
3.865,4.066972049589531
3.865,4.11351592861009
3.865,4.050922436134166
3.865,4.066972049589531
3.865,4.073391894971677
3.865,4.0380827453698735
3.865,4.081416701699359
3.865,4.04450259075202
3.865,4.068577010935067
3.865,4.058947242861848
3.865,4.031662899987728
3.865,4.07178693362614
3.865,4.017218247877899
3.865,4.046107552097556
3.865,4.08623158573597
3.865,4.03968770671541
3.865,4.070181972280603
3.865,4.0380827453698735
3.865,4.0412926680609464
3.865,4.078206779008287
3.865,4.0412926680609464
3.865,4.087836547081506
3.865,4.066972049589531
3.865,4.07178693362614
3.865,4.070181972280603
3.865,4.0380827453698735
3.865,4.0926514311181155
3.865,4.04450259075202
3.865,4.070181972280603
3.865,4.115120889955627
3.865,4.031662899987728
3.865,4.066972049589531
3.865,4.103886160536871
3.865,4.030057938642191
3.865,4.078206779008287
3.865,4.099071276500261
3.865,4.0653670882439945
3.865,4.084626624390433
3.865,4.03968770671541
3.865,4.0653670882439945
3.865,4.025243054605582
3.865,4.0412926680609464
3.865,4.074996856317214
3.865,4.04450259075202
3.865,4.070181972280603
3.865,4.046107552097556
3.865,4.026848015951118
3.865,4.0653670882439945
3.865,4.022033131914509
3.865,4.052527397479702
3.865,4.087836547081506
3.865,4.0653670882439945
3.865,4.084626624390433
3.865,4.028452977296655
3.865,4.070181972280603
3.865,4.060552204207385
3.865,4.04450259075202
3.865,4.099071276500261
3.865,4.070181972280603
3.865,4.079811740353823
3.865,4.068577010935067
3.865,4.0380827453698735
3.865,4.097466315154725
3.865,4.047712513443092
3.865,4.0637621268984585
3.865,4.111910967264554
3.865,4.129565542065455
3.865,4.057342281516312
3.865,4.07178693362614
3.865,4.047712513443092
3.865,4.068577010935067
3.865,4.050922436134166
3.865,4.074996856317214
3.865,4.084626624390433
3.865,4.0380827453698735
3.865,4.079811740353823
3.865,4.023638093260045
3.865,4.050922436134166
3.865,4.100676237845798
3.865,4.055737320170776
3.865,4.102281199191334
3.865,4.057342281516312
3.865,4.07178693362614
3.865,4.097466315154725
3.865,4.046107552097556
3.865,4.095861353809188
3.865,4.091046469772579
3.865,4.087836547081506
3.865,4.099071276500261
3.865,4.052527397479702
3.865,4.110306005919017
3.865,4.04450259075202
3.865,4.066972049589531
3.865,4.119935773992236
3.865,4.099071276500261
3.865,4.084626624390433
3.865,4.108701044573481
3.865,4.060552204207385
3.865,4.105491121882407
3.865,4.054132358825239
3.865,4.073391894971677
3.865,4.121540735337773
3.865,4.04450259075202
3.865,4.081416701699359
3.865,4.058947242861848
3.865,4.049317474788629
3.865,4.0926514311181155
3.865,4.052527397479702
3.865,4.091046469772579
3.865,4.083021663044896
3.865,4.054132358825239
3.865,4.105491121882407
3.865,4.047712513443092
3.865,4.081416701699359
3.865,4.11351592861009
3.865,4.0926514311181155
3.865,4.11351592861009
3.865,4.050922436134166
3.865,4.095861353809188
3.865,4.081416701699359
3.865,4.0637621268984585
3.865,4.11351592861009
3.865,4.081416701699359
3.865,4.095861353809188
3.865,4.097466315154725
3.865,4.052527397479702
3.865,4.116725851301163
3.865,4.079811740353823
3.865,4.074996856317214
3.865,4.121540735337773
3.865,4.132775464756529
3.865,4.0637621268984585
3.865,4.078206779008287
3.865,4.0637621268984585
3.865,4.073391894971677
3.865,4.062157165552922
3.865,4.100676237845798
3.865,4.08623158573597
3.865,4.066972049589531
3.865,4.105491121882407
3.865,4.031662899987728
3.865,4.07660181766275
3.865,4.123145696683309
3.865,4.07660181766275
3.865,4.119935773992236
3.865,4.083021663044896
3.865,4.097466315154725
3.865,4.084626624390433
3.865,4.0653670882439945
3.865,4.119935773992236
3.865,4.084626624390433
3.865,4.107096083227944
3.865,4.116725851301163
3.865,4.062157165552922
3.865,4.1183308126466995
3.865,4.047712513443092
3.865,4.081416701699359
3.865,4.142405232829748
3.865,4.116725851301163
3.865,4.11351592861009
3.865,4.099071276500261
3.865,4.083021663044896
3.865,4.097466315154725
3.865,4.055737320170776
3.865,4.097466315154725
3.865,4.105491121882407
3.865,4.07178693362614
3.865,4.102281199191334
3.865,4.0412926680609464
3.865,4.070181972280603
3.865,4.095861353809188
3.865,4.054132358825239
3.865,4.108701044573481
3.865,4.110306005919017
3.865,4.087836547081506
3.865,4.097466315154725
3.865,4.068577010935067
3.865,4.119935773992236
3.865,4.089441508427043
3.865,4.105491121882407
3.865,4.127960580719918
3.865,4.079811740353823
3.865,4.121540735337773
3.865,4.062157165552922
3.865,4.102281199191334
3.865,4.116725851301163
3.865,4.070181972280603
3.865,4.121540735337773
3.865,4.15524492359404
3.865,4.07660181766275
3.865,4.126355619374382
3.865,4.08623158573597
3.865,4.100676237845798
3.865,4.121540735337773
3.865,4.089441508427043
3.865,4.108701044573481
3.865,4.055737320170776
3.865,4.0926514311181155
3.865,4.081416701699359
3.865,4.0637621268984585
3.865,4.11351592861009
3.865,4.095861353809188
3.865,4.0926514311181155
3.865,4.116725851301163
3.865,4.07660181766275
3.865,4.139195310138674
3.865,4.091046469772579
3.865,4.126355619374382
3.865,4.168084614358332
3.865,4.111910967264554
3.865,4.134380426102065
3.865,4.081416701699359
3.865,4.126355619374382
3.865,4.142405232829748
3.865,4.099071276500261
3.865,4.137590348793138
3.865,4.139195310138674
3.865,4.099071276500261
3.865,4.142405232829748
3.865,4.083021663044896
3.865,4.131170503410992
3.865,4.161664768976186
3.865,4.1183308126466995
3.865,4.129565542065455
3.865,4.084626624390433
3.865,4.108701044573481
3.865,4.0637621268984585
3.865,4.087836547081506
3.865,4.124750658028845
3.865,4.083021663044896
3.865,4.116725851301163
3.865,4.07660181766275
3.865,4.07178693362614
3.865,4.121540735337773
3.865,4.07178693362614
3.865,4.103886160536871
3.865,4.1440101941752845
3.865,4.105491121882407
3.865,4.121540735337773
3.865,4.066972049589531
3.865,4.111910967264554
3.865,4.110306005919017
3.865,4.087836547081506
3.865,4.135985387447601
3.865,4.108701044573481
3.865,4.119935773992236
3.865,4.084626624390433
3.865,4.0926514311181155
3.865,4.1472201168663565
0.0,4.078206779008287
0.0,4.123145696683309
0.0,4.083021663044896
0.0,3.927340412527854
0.0,3.9770942142394867
0.0,3.8374625771778095
0.0,3.789313736811714
0.0,3.701040862807205
0.0,3.6416572930223547
0.0,3.5726439551642843
0.0,3.476346274432093
0.0,3.423382550029388
0.0,3.3575791348623913
0.0,3.2628864154757364
0.0,3.217947497800714
0.0,3.1441192759060343
0.0,3.0702910540113546
0.0,3.015722368263113
0.0,2.9579437598237988
0.0,2.8857204992746555
0.0,2.826336929489804
0.0,2.778188089123709
0.0,2.710779712611175
0.0,2.6433713360986415
0.0,2.5807778436227173
0.0,2.5229992351834025
0.0,2.465220626744088
0.0,2.3978122502315546
0.0,2.3304038737190207
0.0,2.287069917389535
0.0,2.2260813862591475
0.0,2.157068048401077
0.0,2.1137340920715912
0.0,2.063980290359959
0.0,2.007806643266181
0.0,1.9436081894447206
0.0,1.87940973562326
0.0,1.8344708179482376
0.0,1.7799021321999962
0.0,1.730148330488364
0.0,1.677184606085659
0.0,1.6242208816829542
0.0,1.5680472345891758
0.0,1.52471327825969
0.0,1.4765644378935947
0.0,1.4300205588730357
0.0,1.3866866025435498
0.0,1.3385377621774541
0.0,1.2871789991202858
0.0,1.2406351200997268
0.0,1.2053259704979233
0.0,1.163596975513974
0.0,1.1154481351478787
0.0,1.0817439468916117
0.0,1.0384099905621258
0.0,0.9918661115415668
0.0,0.9693966527040556
0.0,0.9019882761915218
0.0,0.8891485854272297
0.0,0.8201352475691596
0.0,0.8072955568048674
0.0,0.7575417550932355
0.0,0.7302574122191148
0.0,0.6853184945440922
0.0,0.6516143062878255
0.0,0.6243299634137046
0.0,0.5777860843931457
0.0,0.556921586901171
0.0,0.5167975532627581
0.0,0.4863032876975643
0.0,0.4509941380957609
0.0,0.4156849884939576
0.0,0.38198080023769077
0.0,0.34988157332696046
0.0,0.31778234641623015
0.0,0.2840781581599633
0.0,0.26000373797691556
0.0,0.2230896270295757
0.0,0.19420032280991842
0.0,0.16531101859026112
0.0,0.13481675302506732
0.0,0.11395225553309263
0.0,0.08185302862236231
0.0,0.06580341516699714
0.0,0.036914110947339866
0.0,0.01925953614643819
0.0,-0.0016049613455365159
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.83125,0.0
4.83125,0.0
4.83125,0.014444652109828643
4.83125,0.12679194629738474
4.83125,0.08987783535004489
4.83125,0.1540762891715055
4.83125,0.18617551608223584
4.83125,0.26802854470459814
4.83125,0.3097575396885475
4.83125,0.3659311867823256
4.83125,0.42370979522164015
4.83125,0.4734635969332721
4.83125,0.5280322826815137
4.83125,0.5713662390109997
4.83125,0.6179101180315586
4.83125,0.6676639197431905
4.83125,0.7142077987637495
4.83125,0.7655665618209181
4.83125,0.8121104408414771
4.83125,0.855444397170963
4.83125,0.8987783535004489
4.83125,0.9469271938665442
4.83125,0.9902611501960302
4.83125,1.0335951065255162
4.83125,1.0785340242005386
4.83125,1.1186580578389516
4.83125,1.1619920141684374
4.83125,1.2021160478068504
4.83125,1.23903015875419
4.83125,1.279154192392603
4.83125,1.325698071413162
4.83125,1.3674270663971115
4.83125,1.4011312546533783
4.83125,1.4380453656007182
4.83125,1.478169399239131
4.83125,1.5070587034587883
4.83125,1.5439728144061282
