MISC_Pos_Trq_Limit_FL,wheel_speed_FL
5.7975,5.639834168215317
5.7975,5.6205746320688785
5.7975,5.618969670723342
5.7975,5.594895250540294
5.7975,5.622179593414415
5.7975,5.662303627052828
5.7975,5.665513549743901
5.7975,5.644649052251927
5.7975,5.631809361487634
5.7975,5.665513549743901
5.7975,5.681563163199265
5.7975,5.691192931272485
5.7975,5.6735383564715836
5.7975,5.668723472434974
5.7975,5.6767482791626565
5.7975,5.708847506073387
5.7975,5.720082235492143
5.7975,5.692797892618022
5.7975,5.6751433178171204
5.7975,5.6767482791626565
5.7975,5.692797892618022
5.7975,5.697612776654632
5.7975,5.7008226993457045
5.7975,5.655883781670682
5.7975,5.705637583382313
5.7975,5.697612776654632
5.7975,5.73452688760197
5.7975,5.726502080874289
5.7975,5.699217738000168
5.7975,5.692797892618022
5.7975,5.737736810293044
5.7975,5.752181462402873
5.7975,5.745761617020726
5.7975,5.726502080874289
5.7975,5.731316964910898
5.7975,5.761811230476092
5.7975,5.78107076662253
5.7975,5.787490612004676
5.7975,5.7569963464394815
5.7975,5.768231075858237
5.7975,5.7826757279680665
5.7975,5.792305496041285
5.7975,5.797120380077895
5.7975,5.7489715397118
5.7975,5.784280689313603
5.7975,5.776255882585921
5.7975,5.816379916224333
5.7975,5.806750148151115
5.7975,5.78107076662253
5.7975,5.7553913850939455
5.7975,5.784280689313603
5.7975,5.816379916224333
5.7975,5.8083551094966515
5.7975,5.792305496041285
5.7975,5.787490612004676
5.7975,5.806750148151115
5.7975,5.829219606988626
5.7975,5.822799761606479
5.7975,5.795515418732359
5.7975,5.793910457386822
5.7975,5.822799761606479
5.7975,5.826009684297552
5.7975,5.834034491025235
5.7975,5.792305496041285
5.7975,5.8083551094966515
5.7975,5.81798487756987
5.7975,5.827614645643089
5.7975,5.848479143135064
5.7975,5.793910457386822
5.7975,5.821194800260943
5.7975,5.8115650321877235
5.7975,5.861318833899356
5.7975,5.866133717935965
5.7975,5.830824568334163
5.7975,5.819589838915407
5.7975,5.85489898851721
5.7975,5.878973408700257
5.7975,5.870948601972575
5.7975,5.858108911208283
5.7975,5.842059297752918
5.7975,5.874158524663648
5.7975,5.895023022155623
5.7975,5.898232944846695
5.7975,5.8629237952448925
5.7975,5.846874181789527
5.7975,5.875763486009184
5.7975,5.867738679281501
5.7975,5.885393254082404
5.7975,5.837244413716308
5.7975,5.85489898851721
5.7975,5.870948601972575
5.7975,5.878973408700257
5.7975,5.901442867537768
5.7975,5.85489898851721
5.7975,5.84526922044399
5.7975,5.88699821542794
5.7975,5.901442867537768
5.7975,5.903047828883305
5.7975,5.878973408700257
5.7975,5.875763486009184
5.7975,5.896627983501159
5.7975,5.927122249066353
5.7975,5.917492480993134
5.7975,5.898232944846695
5.7975,5.890208138119013
5.7975,5.912677596956524
5.7975,5.931937133102962
5.7975,5.914282558302061
5.7975,5.911072635610988
5.7975,5.885393254082404
5.7975,5.938356978485109
5.7975,5.941566901176182
5.7975,5.927122249066353
5.7975,5.893418060810086
5.7975,5.878973408700257
5.7975,5.914282558302061
5.7975,5.933542094448499
5.7975,5.92872721041189
5.7975,5.895023022155623
5.7975,5.917492480993134
5.7975,5.936752017139572
5.7975,5.949591707903864
5.7975,5.938356978485109
5.7975,5.906257751574379
5.7975,5.930332171757426
5.7975,5.933542094448499
5.7975,5.954406591940473
5.7975,5.92872721041189
5.7975,5.907862712919915
5.7975,5.931937133102962
5.7975,5.927122249066353
5.7975,5.9704562053958385
5.7975,5.914282558302061
5.7975,5.930332171757426
5.7975,5.912677596956524
5.7975,5.949591707903864
5.7975,5.972061166741375
5.7975,5.949591707903864
5.7975,5.917492480993134
5.7975,5.96082643732262
5.7975,5.9704562053958385
5.7975,5.991320702887814
5.7975,5.965641321359229
5.7975,5.952801630594937
5.7975,5.965641321359229
5.7975,5.994530625578887
5.7975,5.989715741542277
5.7975,5.96082643732262
5.7975,5.943171862521718
5.7975,5.959221475977083
5.7975,5.975271089432448
5.7975,5.959221475977083
5.7975,5.9688512440503025
5.7975,5.927122249066353
5.7975,5.973666128086912
5.7975,5.981690934814595
5.7975,5.972061166741375
5.7975,5.946381785212791
5.7975,5.927122249066353
5.7975,5.973666128086912
5.7975,5.989715741542277
5.7975,5.984900857505668
5.7975,5.957616514631547
5.7975,5.972061166741375
5.7975,5.991320702887814
5.7975,5.9993455096154955
5.7975,5.994530625578887
5.7975,5.951196669249401
5.7975,5.973666128086912
5.7975,5.986505818851204
5.7975,6.000950470961032
5.7975,5.9961355869244235
5.7975,5.954406591940473
5.7975,6.012185200379788
5.7975,5.994530625578887
5.7975,6.020210007107471
5.7975,5.9993455096154955
5.7975,5.964036360013693
5.7975,5.983295896160131
5.7975,6.005765354997642
5.7975,6.028234813835153
5.7975,5.9993455096154955
5.7975,5.992925664233351
5.7975,6.005765354997642
5.7975,6.031444736526226
5.7975,6.034654659217299
5.7975,5.986505818851204
5.7975,5.986505818851204
5.7975,6.000950470961032
5.7975,6.0250248911440805
5.7975,6.026629852489617
5.7975,5.983295896160131
5.7975,6.002555432306569
5.7975,6.002555432306569
5.7975,6.021814968453008
5.7975,6.018605045761934
5.7975,5.975271089432448
5.7975,5.994530625578887
5.7975,5.991320702887814
0.0,6.037864581908373
0.0,6.021814968453008
0.0,5.9447768238672545
0.0,5.896627983501159
0.0,5.8083551094966515
0.0,5.723292158183215
0.0,5.564400984975101
0.0,5.469708265588446
0.0,5.344521280636598
0.0,5.259458329323163
0.0,5.179210262046336
0.0,5.055628238440025
0.0,4.9256263694515665
0.0,4.851798147556887
0.0,4.716981394531819
0.0,4.64796805667375
0.0,4.540435646522803
0.0,4.444137965790612
0.0,4.312531135456617
0.0,4.22425826145211
0.0,4.163269730321722
0.0,4.04450259075202
0.0,3.9786991755850227
0.0,3.882401494852832
0.0,3.771659162010812
0.0,3.6978309401161327
0.0,3.58387868458304
0.0,3.5212851921071153
0.0,3.4362222407936804
0.0,3.3559741735168545
0.0,3.2709112222034196
0.0,3.1938730776176665
0.0,3.1056002036131582
0.0,3.028562059027405
0.0,2.946709030405043
0.0,2.8632510404371443
0.0,2.7797930504692454
0.0,2.710779712611175
0.0,2.644976297444178
0.0,2.5599133461307426
0.0,2.4844801628905264
0.0,2.4090469796503102
0.0,2.336823719101167
0.0,2.2613905358609507
0.0,2.1859573526207345
0.0,2.116944014762664
0.0,2.0495356382501306
0.0,1.9869421457742065
0.0,1.9211387306072094
0.0,1.8457055473669932
0.0,1.792741822964288
0.0,1.726938407797291
0.0,1.66755483801244
0.0,1.6065663068820524
0.0,1.540762891715055
0.0,1.4733545152025216
0.0,1.4075511000355243
0.0,1.3529824142872828
0.0,1.2984137285390414
0.0,1.2358202360631172
0.0,1.1748317049327297
0.0,1.1298927872577071
0.0,1.0753241015094654
0.0,1.0159405317246146
0.0,0.9742115367406651
0.0,0.92124781233796
0.0,0.8763088946629376
0.0,0.8329749383334517
0.0,0.7880360206584293
0.0,0.752726871056626
0.0,0.7093929147271401
0.0,0.6708738424342636
0.0,0.6307498087958506
0.0,0.5890208138119013
0.0,0.550501741519025
0.0,0.5119826692261485
0.0,0.4734635969332721
0.0,0.43654948598593224
0.0,0.3964254523475194
0.0,0.3675361481278621
0.0,0.32741211448944924
0.0,0.29691784892425543
0.0,0.25839877663137906
0.0,0.2311144337572583
0.0,0.19901520684652796
0.0,0.1717308639724072
0.0,0.14444652109828643
0.0,0.11716217822416565
0.0,0.08987783535004489
0.0,0.06580341516699714
0.0,0.041728994983949406
0.0,0.01925953614643819
0.0,0.0016049613455365159
0.0,-0.0016049613455365159
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6.76375,0.0
6.76375,0.0
6.76375,0.004814884036609547
6.76375,0.05296372440270502
6.76375,0.11716217822416565
6.76375,0.19420032280991842
6.76375,0.29049800354210936
6.76375,0.38840064561983684
6.76375,0.45259909944129745
6.76375,0.560131509592244
6.76375,0.6403795768690698
6.76375,0.7126028374182131
6.76375,0.7944558660405754
6.76375,0.8811237786995472
6.76375,0.9485321552120808
6.76375,1.0319901451799796
6.76375,1.0993985216925133
6.76375,1.173226743587193
6.76375,1.2486599268274092
6.76375,1.303228612575651
6.76375,1.3754518731247942
6.76375,1.4492800950194737
6.76375,1.511873587495398
6.76375,1.5824918866990045
6.76375,1.6418754564838558
6.76375,1.7044689489597797
6.76375,1.7590376347080214
6.76375,1.823236088529482
6.76375,1.8729898902411142
6.76375,1.95323795751794
6.76375,1.9949669525018892
6.76375,2.0704001357421054
6.76375,2.1201539374537375
6.76375,2.177932545893052
6.76375,2.2485508450966587
6.76375,2.290279840080608
6.76375,2.364108061975288
6.76375,2.4058370569592373
6.76375,2.465220626744088
6.76375,2.518184351146793
6.76375,2.571148075549498
6.76375,2.6144820318789845
6.76375,2.685100331082591
6.76375,2.728434287412077
6.76375,2.791027779888001
6.76375,2.8327567748719504
6.76375,2.8921403446568017
6.76375,2.9322643782952147
6.76375,2.9739933732791637
6.76375,3.033376943064015
6.76375,3.0606612859381355
6.76375,3.102390280922085
6.76375,3.156958966670327
6.76375,3.19226811627213
6.76375,3.238811995292689
6.76375,3.2789360289311014
6.76375,3.3222699852605877
6.76375,3.3656039415900736
6.76375,3.3880734004275843
6.76375,3.4265924727204613
6.76375,3.47795123577763
6.76375,3.5036306173062135
6.76375,3.554989380363383
6.76375,3.611163027457161
6.76375,3.6528920224411103
6.76375,3.701040862807205
6.76375,3.7475847418277644
6.76375,3.773264123356349
6.76375,3.8165980796858343
6.76375,3.8535121906331744
6.76375,3.904870953690343
6.76375,3.9546247554019747
6.76375,3.9899339050037783
6.76375,4.031662899987728
6.76375,4.055737320170776
6.76375,4.07178693362614
6.76375,4.127960580719918
6.76375,4.169689575703868
6.76375,4.216233454724427
6.76375,4.262777333744986
6.76375,4.302901367383399
6.76375,4.326975787566447
6.76375,4.347840285058421
6.76375,4.391174241387907
6.76375,4.428088352335247
6.76375,4.4666074246281235
6.76375,4.498706651538853
6.76375,4.521176110376365
6.76375,4.543645569213876
6.76375,4.567719989396924
6.76375,4.623893636490703
6.76375,4.664017670129115
6.76375,4.705746665113064
6.76375,4.739450853369331
6.76375,4.745870698751477
6.76375,4.771550080280061
6.76375,4.810069152572938
6.76375,4.837353495447059
6.76375,4.885502335813154
6.76375,4.917601562723885
6.76375,4.919206524069421
6.76375,4.936861098870322
6.76375,4.972170248472126
6.76375,5.026738934220368
6.76375,5.06686296785878
6.76375,5.095752272078438
6.76375,5.097357233423975
6.76375,5.127851498989168
6.76375,5.155135841863289
6.76375,5.20970452761153
6.76375,5.233778947794578
6.76375,5.256248406632089
6.76375,5.249828561249943
6.76375,5.28834763354282
6.76375,5.323656783144623
6.76375,5.362175855437499
6.76375,5.371805623510719
6.76375,5.400694927730376
6.76375,5.387855236966083
6.76375,5.4616834588607635
6.76375,5.479338033661665
6.76375,5.5162521446090045
6.76375,5.5146471832634685
6.76375,5.519462067300078
6.76375,5.529091835373297
6.76375,5.577240675739393
6.76375,5.6205746320688785
6.76375,5.631809361487634
6.76375,5.607734941304586
6.76375,5.667118511089438
6.76375,5.699217738000168
6.76375,5.737736810293044
6.76375,5.765021153167165
6.76375,5.747366578366263
6.76375,5.773045959894848
6.76375,5.805145186805578
6.76375,5.848479143135064
6.76375,5.856503949862746
6.76375,5.84526922044399
6.76375,5.880578370045794
6.76375,5.901442867537768
6.76375,5.965641321359229
6.76375,5.954406591940473
6.76375,5.964036360013693
6.76375,5.973666128086912
6.76375,6.002555432306569
6.76375,6.058729079400347
6.76375,6.0523092340182005
6.76375,6.044284427290519
6.76375,6.074778692855712
6.76375,6.129347378603954
6.76375,6.161446605514684
6.76375,6.161446605514684
6.76375,6.147001953404856
6.76375,6.17749621897005
6.76375,6.217620252608462
6.76375,6.2400897114459735
6.76375,6.222435136645072
6.76375,6.24169467279151
6.76375,6.257744286246876
6.76375,6.31552289468619
6.76375,6.307498087958507
6.76375,6.2930534358486785
6.76375,6.329967546796018
6.76375,6.334782430832628
6.76375,6.38935111658087
6.76375,6.37972134850765
6.76375,6.355646928324603
6.76375,6.405400730036234
6.76375,6.461574377130012
6.76375,6.4792289519309145
6.76375,6.4535495704023305
6.76375,6.467994222512159
6.76375,6.503303372113962
6.76375,6.528982753642547
6.76375,6.519352985569328
6.76375,6.520957946914864
6.76375,6.541822444406839
6.76375,6.593181207464006
6.76375,6.597996091500616
6.76375,6.557872057862203
6.76375,6.594786168809544
6.76375,6.617255627647055
6.76375,6.634910202447957
6.76375,6.6397250864845665
6.76375,6.607625859573837
6.76375,6.654169738594394
6.76375,6.708738424342636
6.76375,6.710343385688173
6.76375,6.678244158777441
6.76375,6.7071334629971
6.76375,6.752072380672122
6.76375,6.761702148745341
6.76375,6.744047573944439
6.76375,6.7456525352899765
6.76375,6.795406337001608
6.76375,6.819480757184655
6.76375,6.78096168489178
6.76375,6.782566646237316
6.76375,6.795406337001608
6.76375,6.824295641221265
6.76375,6.843555177367704
6.76375,6.797011298347144
6.76375,6.84034525467663
6.76375,6.872444481587361
6.76375,6.8836792110061165
6.76375,6.837135331985557
6.76375,6.843555177367704
6.76375,6.910963553880237
6.76375,6.928618128681139
6.76375,6.904543708498091
6.76375,6.899728824461481
6.76375,6.947877664827577
6.76375,6.975162007701697
6.76375,6.9398528580998935
6.76375,6.947877664827577
6.76375,6.968742162319552
6.76375,6.981581853083844
6.76375,6.978371930392771
6.76375,6.9671372009740145
6.76375,6.981581853083844
6.76375,7.031335654795476
6.76375,7.037755500177622
6.76375,6.968742162319552
6.76375,7.005656273266891
6.76375,7.045780306905304
6.76375,7.057015036324061
6.76375,7.015286041340111
6.76375,7.048990229596377
6.76375,7.087509301889255
6.76375,7.103558915344618
6.76375,7.0714596884338885
6.76375,7.0714596884338885
6.76375,7.113188683417838
6.76375,7.135658142255349
6.76375,7.089114263234791
6.76375,7.089114263234791
6.76375,7.154917678401788
6.76375,7.16775736916608
6.76375,7.116398606108911
6.76375,7.135658142255349
6.76375,7.140473026291958
6.76375,7.212696286841102
6.76375,7.166152407820543
6.76375,7.156522639747324
6.76375,7.214301248186638
6.76375,7.236770707024149
6.76375,7.214301248186638
6.76375,7.1789920985848354
6.76375,7.2319558229875405
6.76375,7.273684817971489
6.76375,7.227140938950931
6.76375,7.214301248186638
6.76375,7.256030243170588
6.76375,7.26405504989827
6.76375,7.228745900296467
6.76375,7.228745900296467
6.76375,7.2592401658616605
6.76375,7.297759238154538
6.76375,7.280104663353636
6.76375,7.248005436442906
6.76375,7.318623735646513
6.76375,7.3378832717929505
6.76375,7.329858465065268
6.76375,7.289734431426854
6.76375,7.333068387756341
6.76375,7.361957691975998
6.76375,7.3378832717929505
6.76375,7.317018774300975
6.76375,7.360352730630462
6.76375,7.3924519575411916
6.76375,7.344303117175096
6.76375,7.328253503719732
6.76375,7.381217228122437
6.76375,7.424551184451921
6.76375,7.36998249870368
6.76375,7.371587460049216
6.76375,7.389242034850118
6.76375,7.453440488671579
6.76375,7.395661880232265
6.76375,7.405291648305484
6.76375,7.443810720598361
6.76375,7.474304986163554
6.76375,7.443810720598361
6.76375,7.443810720598361
6.76375,7.467885140781408
6.76375,7.495169483655529
6.76375,7.466280179435872
6.76375,7.464675218090335
6.76375,7.498379406346602
6.76375,7.522453826529649
6.76375,7.487144676927846
6.76375,7.4807248315457
6.76375,7.527268710566259
6.76375,7.55455305344038
6.76375,7.490354599618919
6.76375,7.535293517293941
6.76375,7.567392744204673
6.76375,7.568997705550209
6.76375,7.520848865184113
6.76375,7.551343130749307
6.76375,7.6059118164975485
6.76375,7.601096932460939
6.76375,7.54492328536716
6.76375,7.583442357660037
6.76375,7.612331661879695
6.76375,7.583442357660037
6.76375,7.549738169403771
6.76375,7.593072125733256
6.76375,7.646035850135961
6.76375,7.607516777843085
6.76375,7.575417550932354
6.76375,7.65566561820918
6.76375,7.666900347627936
6.76375,7.638011043408278
6.76375,7.631591198026133
6.76375,7.682949961083302
6.76375,7.69739461319313
6.76375,7.638011043408278
6.76375,7.668505308973472
6.76375,7.707024381266349
6.76375,7.690974767810983
6.76375,7.642825927444887
6.76375,7.689369806465447
6.76375,7.723073994721715
6.76375,7.710234303957423
6.76375,7.646035850135961
6.76375,7.708629342611885
6.76375,7.7407285695226165
6.76375,7.7150491879940315
6.76375,7.70220949722974
6.76375,7.751963298941371
6.76375,7.779247641815492
6.76375,7.719864072030641
6.76375,7.727888878758324
6.76375,7.7664079510512
6.76375,7.777642680469956
6.76375,7.724678956067251
6.76375,7.753568260286907
6.76375,7.782457564506565
6.76375,7.776037719124418
6.76375,7.7166541493395675
6.76375,7.758383144323517
6.76375,7.817766714108369
6.76375,7.782457564506565
6.76375,7.7423335308681525
6.76375,7.80813694603515
6.76375,7.825791520836051
6.76375,7.782457564506565
6.76375,7.790482371234249
6.76375,7.846656018328026
6.76375,7.8482609796735625
6.76375,7.792087332579785
6.76375,7.801717100653003
6.76375,7.853075863710172
6.76375,7.84505105698249
6.76375,7.811346868726222
6.76375,7.838631211600344
6.76375,7.87233539985661
6.76375,7.825791520836051
6.76375,7.787272448543175
6.76375,7.8755453225476835
6.76375,7.886780051966438
6.76375,7.8482609796735625
6.76375,7.854680825055708
6.76375,7.9028296654218035
6.76375,7.885175090620902
6.76375,7.8482609796735625
6.76375,7.891594936003048
6.76375,7.912459433495023
6.76375,7.870730438511074
6.76375,7.862705631783391
6.76375,7.894804858694121
6.76375,7.91406439484056
6.76375,7.857890747746781
6.76375,7.865915554474465
6.76375,7.91406439484056
6.76375,7.926904085604851
6.76375,7.857890747746781
6.76375,7.909249510803949
6.76375,7.9509785057879
6.76375,7.939743776369143
6.76375,7.891594936003048
6.76375,7.944558660405753
6.76375,7.975052925970947
6.76375,7.909249510803949
6.76375,7.906039588112877
6.76375,7.959003312515582
6.76375,7.975052925970947
6.76375,7.917274317531632
6.76375,7.938138815023607
6.76375,7.973447964625411
6.76375,7.967028119243264
6.76375,7.9012247040762675
6.76375,7.973447964625411
6.76375,7.999127346153996
6.76375,7.952583467133436
6.76375,7.959003312515582
6.76375,7.995917423462922
6.76375,7.987892616735239
6.76375,7.941348737714681
6.76375,7.971843003279875
6.76375,7.999127346153996
6.76375,7.973447964625411
6.76375,7.9509785057879
6.76375,8.005547191536142
6.76375,8.024806727682579
6.76375,7.965423157897728
6.76375,7.963818196552192
6.76375,8.023201766337042
6.76375,8.039251379792407
6.76375,7.9846826940441655
6.76375,8.023201766337042
6.76375,8.071350606703138
6.76375,8.039251379792407
6.76375,8.005547191536142
6.76375,8.048881147865627
6.76375,8.077770452085284
6.76375,8.024806727682579
6.76375,8.02962161171919
6.76375,8.055300993247773
6.76375,8.055300993247773
6.76375,8.002337268845068
6.76375,8.02962161171919
6.76375,8.08419029746743
6.76375,8.026411689028116
6.76375,8.002337268845068
6.76375,8.06493076132099
6.76375,8.097029988231723
6.76375,8.023201766337042
6.76375,8.05690595459331
6.76375,8.085795258812967
6.76375,8.06653572266653
6.76375,8.028016650373653
6.76375,8.06653572266653
6.76375,8.092215104195112
6.76375,8.063325799975456
6.76375,8.034436495755799
6.76375,8.09382006554065
6.76375,8.101844872268332
6.76375,8.03764641844687
6.76375,8.08419029746743
6.76375,8.135549060524598
6.76375,8.113079601687087
6.76375,8.077770452085284
6.76375,8.137154021870135
6.76375,8.1532036353255
6.76375,8.087400220158504
6.76375,8.124314331105843
6.76375,8.156413558016574
6.76375,8.14517882859782
6.76375,8.09382006554065
6.76375,8.137154021870135
6.76375,8.174068132817474
6.76375,8.113079601687087
6.76375,8.080980374776358
6.76375,8.1532036353255
6.76375,8.149993712634428
6.76375,8.100239910922795
6.76375,8.140363944561207
6.76375,8.18048797819962
6.76375,8.111474640341552
6.76375,8.101844872268332
6.76375,8.151598673979963
6.76375,8.170858210126402
6.76375,8.109869678996015
6.76375,8.14357386725228
6.76375,8.164438364744257
6.76375,8.161228442053183
6.76375,8.103449833613869
6.76375,8.156413558016574
6.76375,8.204562398382668
6.76375,8.140363944561207
6.76375,8.14357386725228
6.76375,8.209377282419279
6.76375,8.201352475691596
6.76375,8.149993712634428
6.76375,8.19974751434606
6.76375,8.220612011838034
6.76375,8.158018519362109
6.76375,8.16764828743533
6.76375,8.206167359728205
6.76375,8.212587205110353
6.76375,8.138758983215672
6.76375,8.175673094163011
6.76375,8.209377282419279
6.76375,8.182092939545157
6.76375,8.11628952437816
6.76375,8.219007050492497
6.76375,8.210982243764814
6.76375,8.154808596671037
6.76375,8.183697900890694
6.76375,8.212587205110353
6.76375,8.174068132817474
6.76375,8.148388751288891
6.76375,8.196537591654986
6.76375,8.215797127801425
6.76375,8.148388751288891
6.76375,8.151598673979963
6.76375,8.18048797819962
6.76375,8.188512784927303
6.76375,8.117894485723696
6.76375,8.170858210126402
6.76375,8.22221697318357
6.76375,8.1532036353255
6.76375,8.1532036353255
6.76375,8.201352475691596
6.76375,8.19974751434606
6.76375,8.14357386725228
6.76375,8.188512784927303
6.76375,8.212587205110353
6.76375,8.14517882859782
6.76375,8.119499447069234
6.76375,8.170858210126402
6.76375,8.201352475691596
